model,window,alpha
Market,4,-0.01215403
Market,4,-0.06369873
Market,4,-0.03784044
Market,4,-0.02574087
Market,4,-0.05473187
Market,4,0.00743375
Market,4,0.03512844
Market,4,0.09608005
Market,4,-0.00141068
Market,4,0.00217860
Market,4,0.05314339
Market,4,-0.01366567
Market,4,-0.09735426
Market,4,-0.00514860
Market,4,0.02593516
Market,4,0.10935149
Market,4,-0.07603415
Market,4,-0.02955542
Market,4,0.00258184
Market,4,0.00786337
Market,4,-0.02844546
Market,4,0.00915766
Market,4,0.00892051
Market,4,0.03901206
Market,4,0.01742945
Market,4,0.01445025
Market,4,0.00085436
Market,4,0.03979766
Market,4,-0.08191862
Market,4,-0.05248874
Market,4,-0.00819854
Market,4,0.00549838
Market,4,0.01271726
Market,4,0.05681795
Market,4,0.10847607
Market,4,-0.04831524
Market,4,0.13907345
Market,4,0.04171014
Market,4,-0.03556380
Market,4,-0.03548975
Market,4,-0.01171409
Market,4,-0.04156585
Market,4,0.02233171
Market,4,0.00817343
Market,4,-0.02125324
Market,4,-0.07215324
Market,4,-0.02570167
Market,4,-0.10584276
Market,4,-0.13377995
Market,4,-0.01158546
Market,4,-0.12398617
Market,4,-0.02419857
Market,4,0.00091424
Market,4,0.09912311
Market,4,0.08073785
Market,4,-0.00765434
Market,4,0.00680281
Market,4,-0.01308221
Market,4,0.11599845
Market,4,-0.03767542
Market,4,-0.01653830
Market,4,-0.07033862
Market,4,-0.02289716
Market,4,0.01627848
Market,4,0.00350322
Market,4,-0.02837250
Market,4,0.11044168
Market,4,-0.03050895
Market,4,-0.07453388
Market,4,0.14047384
Market,4,0.01072950
Market,4,-0.03224031
Market,4,0.00260752
Market,4,0.12932845
Market,4,0.00542598
