symbol,year,field,our_normalized,external,ratio,level,source
FFL,2023,Sales,19809035.759,19809036.0,1.000,EXACT,dps
FFL,2023,PAT,605111.661,605112.0,1.000,EXACT,dps
SURC,2024,Sales,29744290,29744290.0,1.000,EXACT,dps
SURC,2024,PAT,1006418,1006418.0,1.000,EXACT,dps
SURC,2024,TA,22846953,23067164.0,0.990,EXACT,sarmaaya
SURC,2024,TL,10711941,10385631.0,1.031,EXACT,sarmaaya
SURC,2024,Eq,12135012,12135012.0,1.000,EXACT,sarmaaya
SURC,2024,CA,12841778,12864243.0,0.998,EXACT,sarmaaya
HASCOL,2022,Sales,71166729.0,70973746.0,1.003,EXACT,dps
FEROZ,2024,Sales,12711714.096,12711714.0,1.000,EXACT,dps
FEROZ,2024,PAT,400054.277,400054.0,1.000,EXACT,dps
FEROZ,2024,TA,21749621.603,21906848.0,0.993,EXACT,sarmaaya
FEROZ,2024,TL,9929437.272,9609758.0,1.033,EXACT,sarmaaya
FEROZ,2024,Eq,11820184.331,11228307.0,1.053,EXACT,sarmaaya
FEROZ,2024,CA,9783204.433,9783204.0,1.000,EXACT,sarmaaya
NETSOL,2024,Sales,9280647,9280647.0,1.000,EXACT,dps
NETSOL,2024,PAT,1384159,1384159.0,1.000,EXACT,dps
NETSOL,2024,TA,14372236,13919353.0,1.033,EXACT,sarmaaya
NETSOL,2024,CA,1828951,12622674.0,0.145,WARN,sarmaaya
MUBT,2024,PAT,6621.0,6621.0,1.000,EXACT,dps
NONS,2022,Sales,11965974,11965974.0,1.000,EXACT,dps
MDTL,2024,Sales,67244.759,67245.0,1.000,EXACT,dps
MDTL,2024,TA,236667.538,236668.0,1.000,EXACT,sarmaaya
MDTL,2024,TL,1290632.469,1290632.0,1.000,EXACT,sarmaaya
MDTL,2024,Eq,-1053964.931,-1053965.0,1.000,EXACT,sarmaaya
MDTL,2024,CA,34179.523,34180.0,1.000,EXACT,sarmaaya
RMPL,2025,Sales,73362632,73362632.0,1.000,EXACT,dps
RMPL,2025,PAT,6534843,6534843.0,1.000,EXACT,dps
RMPL,2025,TA,59174129,59608039.0,0.993,EXACT,sarmaaya
RMPL,2025,TL,30008248,30375638.0,0.988,EXACT,sarmaaya
RMPL,2025,Eq,29165881,29165881.0,1.000,EXACT,sarmaaya
RMPL,2025,CA,47468624,47468624.0,1.000,EXACT,sarmaaya
RMPL,2025,Sales,73362632,73362632.0,1.000,EXACT,sarmaaya
RMPL,2025,COGS,-59551885,60207594.0,0.989,EXACT,sarmaaya
RMPL,2025,PAT,6534843,6534843.0,1.000,EXACT,sarmaaya
GFIL,2022,Sales,8633337.465,8633337.0,1.000,EXACT,dps
MFFL,2024,Sales,2642163.811,2642164.0,1.000,EXACT,dps
TELE,2024,Sales,2294683,2294683.0,1.000,EXACT,dps
TELE,2024,PAT,248402,248402.0,1.000,EXACT,dps
AWWAL,2020,PAT,102646.351,102646.0,1.000,EXACT,dps
AKGL,2024,Sales,1278485.442,1278485.0,1.000,EXACT,dps
AKGL,2024,PAT,27253.316,27253.0,1.000,EXACT,dps
FTSM,2024,PAT,1661753.0,354169.0,4.692,MISMATCH,dps
RUPL,2025,Sales,6162278,6162278.0,1.000,EXACT,dps
RUPL,2025,PAT,861092.0,861092.0,1.000,EXACT,dps
RUPL,2025,TA,12014783,12014783.0,1.000,EXACT,sarmaaya
RUPL,2025,TL,6117923,6117923.0,1.000,EXACT,sarmaaya
RUPL,2025,Eq,5896860,5896860.0,1.000,EXACT,sarmaaya
RUPL,2025,CA,2783572,2783572.0,1.000,EXACT,sarmaaya
RUPL,2025,Sales,6162278,6162278.0,1.000,EXACT,sarmaaya
RUPL,2025,COGS,7241472,7256641.0,0.998,EXACT,sarmaaya
RUPL,2025,PAT,861092.0,-1526382.0,-0.564,MISMATCH,sarmaaya
HSPI,2019,Sales,501103,501103.0,1.000,EXACT,dps
RMPL,2022,Sales,58757773,58755773.0,1.000,EXACT,dps
RMPL,2022,PAT,6179385,6179385.0,1.000,EXACT,dps
BWHL,2022,PAT,208238.0,208238.0,1.000,EXACT,dps
TRG,2024,TA,40582030,40582068.0,1.000,EXACT,sarmaaya
TRG,2024,TL,7296013,7296051.0,1.000,EXACT,sarmaaya
TRG,2024,Eq,33286017,33286017.0,1.000,EXACT,sarmaaya
TRG,2024,CA,36175,36175.0,1.000,EXACT,sarmaaya
BOK,2025,PAT,5815763,5815763.0,1.000,EXACT,dps
BOK,2025,TA,453299614,454488838.0,0.997,EXACT,sarmaaya
BOK,2025,TL,429622924,430812148.0,0.997,EXACT,sarmaaya
BOK,2025,Eq,23676690,23676690.0,1.000,EXACT,sarmaaya
BOK,2025,PAT,5815763,5815763.0,1.000,EXACT,sarmaaya
EFUL,2025,PAT,2442123,2442123.0,1.000,EXACT,dps
SALT,2020,PAT,234440.0,234440.0,1.000,EXACT,dps
PHDL,2025,TA,1417322,1417322.0,1.000,EXACT,sarmaaya
PHDL,2025,TL,24186,24186.0,1.000,EXACT,sarmaaya
PHDL,2025,Eq,1393136,1393136.0,1.000,EXACT,sarmaaya
PHDL,2025,CA,1416777,1416777.0,1.000,EXACT,sarmaaya
EFOODS,2017,PAT,379297.0,379297.0,1.000,EXACT,dps
AHL,2025,PAT,979261.988,979262.0,1.000,EXACT,dps
AHL,2025,TA,7177154.031,7203768.0,0.996,EXACT,sarmaaya
AHL,2025,TL,5251410.303,5255514.0,0.999,EXACT,sarmaaya
AHL,2025,Eq,1925743.728,1948254.0,0.988,EXACT,sarmaaya
AHL,2025,CA,6856268.77,6881475.0,0.996,EXACT,sarmaaya
AHL,2025,PAT,979261.988,981529.0,0.998,EXACT,sarmaaya
PIM,2024,PAT,24696.01,24696.0,1.000,EXACT,dps
PIAA,2022,Sales,172038132,172038132.0,1.000,EXACT,dps
CFL,2024,Sales,6499839.404,6499839.0,1.000,EXACT,dps
CFL,2024,TA,6803994.938,6994277.0,0.973,EXACT,sarmaaya
CFL,2024,CA,1905733.659,2359364.0,0.808,tight,sarmaaya
AWWAL,2021,PAT,41028.192,41028.0,1.000,EXACT,dps
SAIF,2023,Sales,11692412,11692412.0,1.000,EXACT,dps
HAEL,2024,Sales,521605.594,521606.0,1.000,EXACT,dps
HAEL,2024,PAT,18934.0,18934.0,1.000,EXACT,dps
DADX,2024,Sales,1119264,1119264.0,1.000,EXACT,dps
DADX,2024,TA,2774930,2832216.0,0.980,EXACT,sarmaaya
DADX,2024,TL,2263040,2320326.0,0.975,EXACT,sarmaaya
DADX,2024,Eq,511890,511890.0,1.000,EXACT,sarmaaya
DADX,2024,CA,716087,716087.0,1.000,EXACT,sarmaaya
ELCM,2024,Sales,960658.145,960658.0,1.000,EXACT,dps
ELCM,2024,PAT,820.0,820.0,1.000,EXACT,dps
ELCM,2024,TA,259290.797,259291.0,1.000,EXACT,sarmaaya
ELCM,2024,TL,174802.372,174802.0,1.000,EXACT,sarmaaya
ELCM,2024,Eq,84488.425,84488.0,1.000,EXACT,sarmaaya
ELCM,2024,CA,75427.175,75427.0,1.000,EXACT,sarmaaya
KOHC,2023,PAT,5820751.145,5820751.0,1.000,EXACT,dps
MEBL,2023,PAT,86023136,84475642.0,1.018,EXACT,dps
IDYM,2024,TA,43860421,83044561.0,0.528,loose,sarmaaya
IDYM,2024,TL,20011245,50627012.0,0.395,WARN,sarmaaya
IDYM,2024,Eq,23849176,31947595.0,0.747,loose,sarmaaya
IDYM,2024,CA,24221402,42531616.0,0.569,loose,sarmaaya
KOHE,2024,Sales,10009893,10009893.0,1.000,EXACT,dps
KOHE,2024,PAT,1600498,1600498.0,1.000,EXACT,dps
KOHE,2024,TA,7731752,7731752.0,1.000,EXACT,sarmaaya
KOHE,2024,CA,5346386,5346386.0,1.000,EXACT,sarmaaya
KTML,2025,Sales,59414125,59414125.0,1.000,EXACT,dps
KTML,2025,PAT,2749816,2749816.0,1.000,EXACT,dps
KTML,2025,TA,54564353,192046552.0,0.284,WARN,sarmaaya
KTML,2025,TL,22581981,85399019.0,0.264,WARN,sarmaaya
KTML,2025,Eq,31982372,74715041.0,0.428,loose,sarmaaya
KTML,2025,CA,18978912,90130449.0,0.211,WARN,sarmaaya
KTML,2025,Sales,59414125,127900399.0,0.465,loose,sarmaaya
KTML,2025,COGS,-49611747,93251535.0,0.532,loose,sarmaaya
KTML,2025,PAT,2749816,16478710.0,0.167,WARN,sarmaaya
THCCL,2025,Sales,7566414,7566414.0,1.000,EXACT,dps
THCCL,2025,PAT,2555583,2556583.0,1.000,EXACT,dps
THCCL,2025,TA,9515091,12688212.0,0.750,loose,sarmaaya
THCCL,2025,TL,2816640,4527846.0,0.622,loose,sarmaaya
THCCL,2025,Eq,6698451,7981753.0,0.839,tight,sarmaaya
THCCL,2025,CA,5145947,7339044.0,0.701,loose,sarmaaya
THCCL,2025,Sales,7566414,9443838.0,0.801,tight,sarmaaya
THCCL,2025,COGS,-5415712,6698612.0,0.808,tight,sarmaaya
THCCL,2025,PAT,2555583,2396086.0,1.067,EXACT,sarmaaya
BOP,2023,PAT,11339185,11339185.0,1.000,EXACT,dps
DFML,2025,Sales,1405314,1405314.0,1.000,EXACT,dps
DFML,2025,CA,2597002.0,2597664.0,1.000,EXACT,sarmaaya
DFML,2025,Sales,1405314,1405314.0,1.000,EXACT,sarmaaya
DFML,2025,COGS,-1706186,1714846.0,0.995,EXACT,sarmaaya
DFML,2025,PAT,-578443,-578443.0,1.000,EXACT,sarmaaya
RMPL,2024,Sales,69922596,69922596.0,1.000,EXACT,dps
RMPL,2024,PAT,7475113,7475113.0,1.000,EXACT,dps
FLYNG,2024,TA,25361291.229,25645273.0,0.989,EXACT,sarmaaya
FLYNG,2024,TL,13017727.667,13358746.0,0.974,EXACT,sarmaaya
FLYNG,2024,Eq,12343563.562,12286528.0,1.005,EXACT,sarmaaya
FLYNG,2024,CA,2153922.543,2153923.0,1.000,EXACT,sarmaaya
GFIL,2025,Sales,594031.456,594031.0,1.000,EXACT,dps
GFIL,2025,PAT,7624.0,7624.0,1.000,EXACT,dps
OTSU,2025,Sales,3779518,3779518.0,1.000,EXACT,dps
OTSU,2025,PAT,27677,27677.0,1.000,EXACT,dps
OTSU,2025,TA,2548485,2548485.0,1.000,EXACT,sarmaaya
OTSU,2025,TL,1852706,1852706.0,1.000,EXACT,sarmaaya
OTSU,2025,Eq,695779,695779.0,1.000,EXACT,sarmaaya
OTSU,2025,CA,1838425,1838425.0,1.000,EXACT,sarmaaya
OTSU,2025,Sales,3779518,3779518.0,1.000,EXACT,sarmaaya
OTSU,2025,COGS,-2916119,2946243.0,0.990,EXACT,sarmaaya
OTSU,2025,PAT,27677,27677.0,1.000,EXACT,sarmaaya
CRTM,2023,Sales,19891361.0,19891361.0,1.000,EXACT,dps
RMPL,2023,Sales,65466700,65466700.0,1.000,EXACT,dps
RMPL,2023,PAT,6912778,6912778.0,1.000,EXACT,dps
SHFA,2022,Sales,16197551.0,16197551.0,1.000,EXACT,dps
SHFA,2022,PAT,1162549,1162549.0,1.000,EXACT,dps
MCB,2025,PAT,58775408,54195134.0,1.085,EXACT,dps
MCB,2025,TA,3247056962,3578741706.0,0.907,EXACT,sarmaaya
MCB,2025,TL,2931315736,3241563045.0,0.904,EXACT,sarmaaya
MCB,2025,Eq,315741226,336410430.0,0.939,EXACT,sarmaaya
MCB,2025,PAT,58775408,58415056.0,1.006,EXACT,sarmaaya
CSIL,2023,PAT,68103.151,68103.0,1.000,EXACT,dps
PACE,2024,Sales,2056244,2056244.0,1.000,EXACT,dps
DAWH,2020,PAT,3727994,3727994.0,1.000,EXACT,dps
KHYT,2023,Sales,27103.5,27104.0,1.000,EXACT,dps
SSGC,2023,Sales,449501179,451479771.0,0.996,EXACT,dps
PSEL,2022,Sales,11988488.0,11988488.0,1.000,EXACT,dps
PSEL,2022,TA,66697.503,1709342.0,0.039,MISMATCH,sarmaaya
PSEL,2022,TL,22917.811,1709342.0,0.013,MISMATCH,sarmaaya
PSEL,2022,Eq,43779.692,1709342.0,0.026,MISMATCH,sarmaaya
PSEL,2022,CA,13711.86,1709342.0,0.008,MISMATCH,sarmaaya
SITC,2024,PAT,585507.646,585508.0,1.000,EXACT,dps
SITC,2024,TA,40510869.525,41046634.0,0.987,EXACT,sarmaaya
SITC,2024,TL,22446782.766,22837153.0,0.983,EXACT,sarmaaya
SITC,2024,Eq,18064086.759,18064087.0,1.000,EXACT,sarmaaya
SITC,2024,CA,13733615.609,13733616.0,1.000,EXACT,sarmaaya
PCAL,2022,Sales,21167659,21167659.0,1.000,EXACT,dps
SALT,2017,Sales,5284257.682,5284258.0,1.000,EXACT,dps
FHAM,2025,TA,34749383.669,34774779.0,0.999,EXACT,sarmaaya
FHAM,2025,TL,28965313.131,28990709.0,0.999,EXACT,sarmaaya
FHAM,2025,Eq,5784070.538,5784071.0,1.000,EXACT,sarmaaya
FHAM,2025,CA,13268439.211,13268439.0,1.000,EXACT,sarmaaya
MSOT,2023,Sales,60105873,60105873.0,1.000,EXACT,dps
MSOT,2023,PAT,2276040.0,2276040.0,1.000,EXACT,dps
FRSM,2025,TA,5978580.792,6997472.0,0.854,tight,sarmaaya
FRSM,2025,CA,1322179.35,1315948.0,1.005,EXACT,sarmaaya
FRSM,2025,COGS,-10912130.722,10947367.0,0.997,EXACT,sarmaaya
INIL,2023,Sales,26786770,26786770.0,1.000,EXACT,dps
INIL,2023,PAT,2272936,2272936.0,1.000,EXACT,dps
DOL,2023,Sales,6721346,6721346.0,1.000,EXACT,dps
DOL,2023,PAT,1400634,1400634.0,1.000,EXACT,dps
IDSM,2023,Sales,6859842,6859842.0,1.000,EXACT,dps
SFL,2024,TA,56275598.0,81654898.0,0.689,loose,sarmaaya
SFL,2024,Eq,34560084.0,48400748.0,0.714,loose,sarmaaya
SFL,2024,CA,29653645.0,46066385.0,0.644,loose,sarmaaya
HSPI,2021,Sales,113780.0,97243.0,1.170,tight,dps
ANTM,2022,Sales,2806815,2806815.0,1.000,EXACT,dps
PAKD,2023,PAT,289861.508,289862.0,1.000,EXACT,dps
PICT,2023,Sales,6392051,12024182.0,0.532,loose,dps
PICT,2023,PAT,2729440.0,2729440.0,1.000,EXACT,dps
PTL,2025,TA,24887139.998,24887140.0,1.000,EXACT,sarmaaya
PTL,2025,CA,24196244.566,11740926.0,2.061,loose,sarmaaya
DSIL,2024,PAT,28602.0,28602.0,1.000,EXACT,dps
ATIL,2023,PAT,1007167,1007167.0,1.000,EXACT,dps
NATF,2025,Sales,101306925,44587462.0,2.272,loose,dps
HSPI,2022,Sales,134317,134317.0,1.000,EXACT,dps
HSPI,2022,PAT,2205.0,2205.0,1.000,EXACT,dps
FIMM,2024,Sales,1260138.291,1260138.0,1.000,EXACT,dps
DGKC,2023,Sales,64983821,64983821.0,1.000,EXACT,dps
DGKC,2023,PAT,2972132.0,2972132.0,1.000,EXACT,dps
GADT,2024,Sales,72723982,72723982.0,1.000,EXACT,dps
GADT,2024,PAT,794548,794548.0,1.000,EXACT,dps
THCCL,2024,Sales,7521577,7521577.0,1.000,EXACT,dps
THCCL,2024,PAT,1501037,1501037.0,1.000,EXACT,dps
THCCL,2024,TA,7626581,9889439.0,0.771,tight,sarmaaya
THCCL,2024,TL,3417393,3795591.0,0.900,EXACT,sarmaaya
THCCL,2024,Eq,4209188,5272568.0,0.798,tight,sarmaaya
THCCL,2024,CA,5076455,5743497.0,0.884,tight,sarmaaya
DAAG,2022,Sales,202622.43,202622.0,1.000,EXACT,dps
HUSI,2024,Sales,362867.918,362868.0,1.000,EXACT,dps
HUSI,2024,PAT,30346.812,30347.0,1.000,EXACT,dps
BIFO,2025,PAT,389489.921,389490.0,1.000,EXACT,dps
BIFO,2025,CA,2144143.343,2144143.0,1.000,EXACT,sarmaaya
BIFO,2025,COGS,-1865125.936,1910188.0,0.976,EXACT,sarmaaya
BIFO,2025,PAT,389489.921,389490.0,1.000,EXACT,sarmaaya
PPVC,2022,Sales,12047.503,12048.0,1.000,EXACT,dps
TGL,2024,TA,28128182.17,28211328.0,0.997,EXACT,sarmaaya
TGL,2024,TL,9504554.932,9587701.0,0.991,EXACT,sarmaaya
TGL,2024,CA,12245826.804,12245827.0,1.000,EXACT,sarmaaya
ALNRS,2022,Sales,10546358,10546358.0,1.000,EXACT,dps
TRIPF,2025,PAT,979118.0,979118.0,1.000,EXACT,dps
TRIPF,2025,TA,33449700,33449699.999999996,1.000,EXACT,sarmaaya
TRIPF,2025,TL,28682593,28280001.0,1.014,EXACT,sarmaaya
TRIPF,2025,Eq,4767107,4767107.0,1.000,EXACT,sarmaaya
TRIPF,2025,CA,12896561,12896561.0,1.000,EXACT,sarmaaya
TRIPF,2025,PAT,979118.0,-366734.0,-2.670,MISMATCH,sarmaaya
BNL,2024,TA,4142143.796,4268808.0,0.970,EXACT,sarmaaya
BNL,2024,TL,2315951.542,2417012.0,0.958,EXACT,sarmaaya
BNL,2024,Eq,1826192.254,1826192.0,1.000,EXACT,sarmaaya
BNL,2024,CA,1382831.109,1382831.0,1.000,EXACT,sarmaaya
SEARL,2024,Sales,25827210,25827210.0,1.000,EXACT,dps
SEARL,2024,PAT,302137.0,302137.0,1.000,EXACT,dps
SEARL,2024,TA,50471882,64195879.0,0.786,tight,sarmaaya
SEARL,2024,TL,21376953,29750882.0,0.719,loose,sarmaaya
SEARL,2024,Eq,29094929,32531223.0,0.894,tight,sarmaaya
SEARL,2024,CA,18311549,20399487.0,0.898,tight,sarmaaya
MERIT,2023,Sales,6340623.574,6340624.0,1.000,EXACT,dps
STJT,2024,Sales,7953428.0,7953428.0,1.000,EXACT,dps
STJT,2024,TA,4450670.0,4450670.0,1.000,EXACT,sarmaaya
STJT,2024,TL,2658428.0,2658428.0,1.000,EXACT,sarmaaya
STJT,2024,Eq,1792242.0,1792242.0,1.000,EXACT,sarmaaya
STJT,2024,CA,2553833.0,2553833.0,1.000,EXACT,sarmaaya
PAKT,2022,Sales,94862238.0,94862238.0,1.000,EXACT,dps
PSMC,2020,Sales,76720132,76720132.0,1.000,EXACT,dps
TPLI,2025,PAT,47675.902,47676.0,1.000,EXACT,dps
TPLI,2025,TA,8828797.535,8117885.0,1.088,EXACT,sarmaaya
TPLI,2025,TL,6040269.566,5329357.0,1.133,tight,sarmaaya
TPLI,2025,Eq,2788527.969,2788528.0,1.000,EXACT,sarmaaya
DNCC,2025,Sales,6344182.808,6344183.0,1.000,EXACT,dps
DNCC,2025,PAT,20426.0,20426.0,1.000,EXACT,dps
MODAM,2023,PAT,66063.0,66063.0,1.000,EXACT,dps
ILP,2025,Sales,173381533,173381533.0,1.000,EXACT,dps
ILP,2025,PAT,5376599,5376599.0,1.000,EXACT,dps
ILP,2025,TA,176726656.0,187452574.0,0.943,EXACT,sarmaaya
ILP,2025,CA,92176874.0,95799693.0,0.962,EXACT,sarmaaya
ILP,2025,Sales,173381533,179405283.0,0.966,EXACT,sarmaaya
ILP,2025,COGS,-138210447,144205987.0,0.958,EXACT,sarmaaya
ILP,2025,PAT,5376599,5549797.0,0.969,EXACT,sarmaaya
SAPL,2021,Sales,15880932,15880932.0,1.000,EXACT,dps
SAPL,2021,PAT,905952,905952.0,1.000,EXACT,dps
EMCO,2025,Sales,3607041.808,3607041.0,1.000,EXACT,dps
PHDL,2023,Sales,559042,559042.0,1.000,EXACT,dps
PHDL,2023,PAT,44129,44129.0,1.000,EXACT,dps
PIOC,2024,Sales,35519271,35519271.0,1.000,EXACT,dps
PIOC,2024,PAT,5176168,5176168.0,1.000,EXACT,dps
HINO,2026,Sales,11001468,11001468.0,1.000,EXACT,dps
HINO,2026,PAT,541253.0,541253.0,1.000,EXACT,dps
PKGS,2023,PAT,2778031,2778031.0,1.000,EXACT,dps
BERG,2024,PAT,262863,262863.0,1.000,EXACT,dps
BERG,2024,TA,7149891,7228183.0,0.989,EXACT,sarmaaya
BERG,2024,TL,3707351,3742612.0,0.991,EXACT,sarmaaya
BERG,2024,Eq,3468047,3460298.0,1.002,EXACT,sarmaaya
BERG,2024,CA,4748363,4776061.0,0.994,EXACT,sarmaaya
NAGC,2023,PAT,589947.021,589947.0,1.000,EXACT,dps
PKGP,2025,Sales,925405,925405.0,1.000,EXACT,dps
PKGP,2025,TA,15682322,15682322.0,1.000,EXACT,sarmaaya
PKGP,2025,TL,358926.0,358926.0,1.000,EXACT,sarmaaya
PKGP,2025,Eq,15323396.0,15323396.0,1.000,EXACT,sarmaaya
PKGP,2025,CA,13697986,13697986.0,1.000,EXACT,sarmaaya
PKGP,2025,Sales,925405,925405.0,1.000,EXACT,sarmaaya
PKGP,2025,COGS,-527701,1345779.0,0.392,WARN,sarmaaya
NSRM,2025,PAT,83397.535,83398.0,1.000,EXACT,dps
NSRM,2025,TL,654473.265,666913.0,0.981,EXACT,sarmaaya
NSRM,2025,Eq,1554258.849,1554259.0,1.000,EXACT,sarmaaya
NSRM,2025,COGS,-2260889.661,2271335.0,0.995,EXACT,sarmaaya
NSRM,2025,PAT,83397.535,83398.0,1.000,EXACT,sarmaaya
PIBTL,2024,Sales,13852284,13852284.0,1.000,EXACT,dps
PIBTL,2024,TA,31463818,35878384.0,0.877,tight,sarmaaya
PIBTL,2024,TL,13642876,18057442.0,0.756,tight,sarmaaya
PIBTL,2024,Eq,17820942,17820942.0,1.000,EXACT,sarmaaya
PIBTL,2024,CA,6303189,6303189.0,1.000,EXACT,sarmaaya
GATI,2025,Sales,26328040,26328040.0,1.000,EXACT,dps
GATI,2025,PAT,205300.0,205300.0,1.000,EXACT,dps
GATI,2025,TA,34236877,37152132.0,0.922,EXACT,sarmaaya
GATI,2025,Eq,11372589,12848929.0,0.885,tight,sarmaaya
GATI,2025,CA,15104844,15834762.0,0.954,EXACT,sarmaaya
GATI,2025,Sales,26328040,26328040.0,1.000,EXACT,sarmaaya
GATI,2025,COGS,25442226,25535184.0,0.996,EXACT,sarmaaya
GATI,2025,PAT,205300.0,-2014681.0,-0.102,MISMATCH,sarmaaya
CHCC,2022,Sales,32085361,32085361.0,1.000,EXACT,dps
CHCC,2022,PAT,4455965,4455965.0,1.000,EXACT,dps
ISIL,2023,Sales,99733046.867,88905796.0,1.122,tight,dps
OGDC,2023,PAT,224617797,224617797.0,1.000,EXACT,dps
PMRS,2022,Sales,679216,679216.0,1.000,EXACT,dps
HMM,2022,PAT,18178.871,18179.0,1.000,EXACT,dps
BWHL,2025,Sales,2305239,2305239.0,1.000,EXACT,dps
BWHL,2025,PAT,315582,315582.0,1.000,EXACT,dps
BWHL,2025,Sales,2305239,2305239.0,1.000,EXACT,sarmaaya
BWHL,2025,COGS,-1738118,1773966.0,0.980,EXACT,sarmaaya
BWHL,2025,PAT,315582,315582.0,1.000,EXACT,sarmaaya
PSYL,2023,Sales,14425230,14425230.0,1.000,EXACT,dps
PSYL,2023,PAT,797680,797680.0,1.000,EXACT,dps
CLOV,2022,Sales,93272,93272.0,1.000,EXACT,dps
PRWM,2025,PAT,91122.541,91123.0,1.000,EXACT,dps
PRWM,2025,TA,7101403.66,7344412.0,0.967,EXACT,sarmaaya
PRWM,2025,TL,4687064.433,4930073.0,0.951,EXACT,sarmaaya
PRWM,2025,Eq,2414339.227,2414339.0,1.000,EXACT,sarmaaya
PRWM,2025,CA,3962020.676,3962021.0,1.000,EXACT,sarmaaya
PRWM,2025,COGS,-17004886.835,17039006.0,0.998,EXACT,sarmaaya
PRWM,2025,PAT,91122.541,91123.0,1.000,EXACT,sarmaaya
MERIT,2022,Sales,4181646.875,4181647.0,1.000,EXACT,dps
HICL,2025,PAT,118033.0,118033.0,1.000,EXACT,dps
PIOC,2023,Sales,36165267,36165267.0,1.000,EXACT,dps
PIOC,2023,PAT,2611106,2611106.0,1.000,EXACT,dps
GADT,2025,Sales,70979986,70979986.0,1.000,EXACT,dps
GADT,2025,PAT,2391904,2391904.0,1.000,EXACT,dps
GADT,2025,Sales,70979986,70979986.0,1.000,EXACT,sarmaaya
GADT,2025,COGS,-64653932,64814657.0,0.998,EXACT,sarmaaya
GADT,2025,PAT,2391904,2391904.0,1.000,EXACT,sarmaaya
AGIC,2022,PAT,346590,346589.0,1.000,EXACT,dps
SCL,2023,Sales,4357631.431,4357631.0,1.000,EXACT,dps
PAKD,2025,PAT,152945.186,152945.0,1.000,EXACT,dps
IDSM,2022,Sales,6095257,6095257.0,1.000,EXACT,dps
ANSM,2023,Sales,664347.327,664347.0,1.000,EXACT,dps
CLOV,2024,Sales,1812302,1812302.0,1.000,EXACT,dps
CLOV,2024,PAT,192326,192326.0,1.000,EXACT,dps
CLOV,2024,TA,328437,328437.0,1.000,EXACT,sarmaaya
CLOV,2024,Eq,278513,278513.0,1.000,EXACT,sarmaaya
CLOV,2024,CA,281883,281883.0,1.000,EXACT,sarmaaya
CPHL,2023,Sales,12396982,12396983.0,1.000,EXACT,dps
CPHL,2023,PAT,657984,657984.0,1.000,EXACT,dps
UNITY,2024,Sales,60488680,60488680.0,1.000,EXACT,dps
UNITY,2024,PAT,567458.0,567458.0,1.000,EXACT,dps
UNITY,2024,TA,80156710.0,88826474.0,0.902,EXACT,sarmaaya
UNITY,2024,CA,60612958.0,66531182.0,0.911,EXACT,sarmaaya
CSAP,2023,Sales,4515598,4515598.0,1.000,EXACT,dps
CSAP,2023,PAT,176857,176857.0,1.000,EXACT,dps
SHJS,2024,Sales,8821018,8821018.0,1.000,EXACT,dps
SHJS,2024,PAT,32145,32145.0,1.000,EXACT,dps
SHJS,2024,TA,8527142.0,8675711.0,0.983,EXACT,sarmaaya
SHJS,2024,CA,2587556.0,2587556.0,1.000,EXACT,sarmaaya
KCL,2022,Sales,818082.431,818082.0,1.000,EXACT,dps
FASM,2022,Sales,32074369.748,32074370.0,1.000,EXACT,dps
FPJM,2024,TA,1975578.056,1975578.0,1.000,EXACT,sarmaaya
FPJM,2024,TL,1767575.064,2267575.0,0.780,tight,sarmaaya
FPJM,2024,Eq,208002.992,-291997.0,-0.712,MISMATCH,sarmaaya
FPJM,2024,CA,993351.888,993352.0,1.000,EXACT,sarmaaya
NATF,2022,PAT,1965078,1965078.0,1.000,EXACT,dps
FATIMA,2025,Sales,170057696,170057696.0,1.000,EXACT,dps
FATIMA,2025,PAT,30468054,30468054.0,1.000,EXACT,dps
FATIMA,2025,TA,308087103,361440777.0,0.852,tight,sarmaaya
FATIMA,2025,CA,180452926,230249519.0,0.784,tight,sarmaaya
FATIMA,2025,Sales,170057696,276176566.0,0.616,loose,sarmaaya
FATIMA,2025,COGS,-98702737,186345898.0,0.530,loose,sarmaaya
FATIMA,2025,PAT,30468054,42059025.0,0.724,loose,sarmaaya
FPRM,2022,PAT,9956.777,9956.0,1.000,EXACT,dps
SARC,2024,Sales,503869.911,503870.0,1.000,EXACT,dps
PSMC,2022,Sales,202466737.0,202466737.0,1.000,EXACT,dps
SGF,2022,Sales,11753088,11753088.0,1.000,EXACT,dps
SGF,2022,PAT,342059,342059.0,1.000,EXACT,dps
HSPI,2020,Sales,341615,341615.0,1.000,EXACT,dps
JUBS,2025,Sales,12750.792,12750.0,1.000,EXACT,dps
JDMT,2023,Sales,6016527,6016527.0,1.000,EXACT,dps
MDTL,2023,Sales,110970.6,110971.0,1.000,EXACT,dps
PKGP,2024,Sales,11316380,11316380.0,1.000,EXACT,dps
PKGP,2024,PAT,5863299.0,5863299.0,1.000,EXACT,dps
PKGP,2024,TA,27349586,27349586.0,1.000,EXACT,sarmaaya
PKGP,2024,TL,754433.0,754433.0,1.000,EXACT,sarmaaya
PKGP,2024,Eq,26595153.0,26595153.0,1.000,EXACT,sarmaaya
PKGP,2024,CA,24310888,24310888.0,1.000,EXACT,sarmaaya
PACE,2022,Sales,1256326,1256326.0,1.000,EXACT,dps
SHCM,2023,Sales,349129.692,349130.0,1.000,EXACT,dps
