country,symbol,year,TA,TL,Eq,CA,CL,Sales,COGS,GP,PAT,Cash,Inv,PPE,dividends
IR,بالبر,2009,255454,173128,82326,219894,148229,219525,198970,20555,-476,3945,108741,34566,
IR,بالبر,2010,289332,198777,90555,258861,191322,362031,317119,44912,9922,21690,98436,29551,
IR,بالبر,2011,622506,547541,74965,593761,539711,493915,466475,27440,9596,55338,290298,27860,
IR,بالبر,2012,655172,563983,91189,613102,556276,644273,570451,73822,21224,50553,202790,23615,
IR,بالبر,2013,1053293,962888,90405,1007106,954890,935784,829441,106343,3491,30053,634334,21825,
IR,بالبر,2014,1136950,1045374,91576,1055267,1038946,1407697,1259332,148365,4426,80205,498519,51214,
IR,بالبر,2015,1052888,984473,68415,977088,977769,1257635,1118584,139051,1065,15106,431862,63448,
IR,بالبر,2016,1073269,824055,249214,917722,817757,983169,898141,85028,27676,35561,336102,154674,
IR,بالبر,2017,1217730,922688,295042,1035910,919332,1235501,1147144,88357,-683,11930,332339,180942,
IR,بالبر,2018,1418470,1120136,298334,1207399,1117727,1507210,1368876,138334,4551,6878,429247,210192,
IR,بالبر,2019,2131004,1805338,325666,1928152,1802144,2224185,1988479,235706,27332,66301,1037611,202001,
IR,بالبر,2020,2946601,2588237,358364,2755403,2584767,2789153,2648434,140719,-45357,34247,1840533,190190,
IR,بالبر,2021,5374624,4981949,392675,5158820,4978031,8573317,8308110,265207,115259,152759,3227270,214864,11726
IR,بالبر,2022,6306021,5630874,675147,5023599,5126417,11494292,10746758,747534,290028,54894,2678455,1266926,29157
IR,بالبر,2023,11324505,10535982,788523,10039077,10224751,14608370,13581777,1026593,118599,276205,6513328,1271605,12800
IR,بالبر,2024,10790428,10063725,726703,9508421,9985322,18019022,17274479,744543,20428,60774,5871444,1272719,6400
IR,بالبر,2025,17636396,16831766,804630,16337961,16823184,19600151,18049788,1550363,44410,548753,9207310,1293736,4480
IR,بترانس,1990,40448.7,30732.8,0,30914.2,28733.3,0,0,0,258.1,0,20939.6,9258.1,
IR,بترانس,1991,51998.8,40191.3,0,36181.4,34278.4,0,0,0,3272.5,0,26233.3,15512,
IR,بترانس,1992,65700.1,49175,16525.1,37743.2,31308.6,18996.8,11373.8,7623,1484.8,1104.3,32249.9,33133.3,
IR,بترانس,1993,94304.3,73969.3,20335,53340.2,34216,36859,19416.4,17442.6,11582,2918,37835.9,47066.1,
IR,بترانس,1994,258342.6,237217.3,21125.3,126596.9,140419,68403.5,33356.2,35047.3,11796.5,5594,84983.2,155250.8,
IR,بترانس,1995,364905.3,347183.8,17721.5,240112.7,271657.9,119581.2,62995.5,56585.7,10152.3,16928.2,170678.7,161937.6,
IR,بترانس,1996,433903.5,413348.6,20554.9,318131.8,285398.9,170689.5,111789.3,58900.2,4044,24007.8,246978.8,113551.4,
IR,بترانس,1997,460470.8,431503.3,28967.5,356309.8,311631.7,200088.8,135733.8,64355,24383.7,8497.7,285526.5,101752.6,
IR,بترانس,1998,511003.1,436167.5,74835.6,409438.9,338240,264171.7,185526,78645.7,47822.4,39421.7,290434.8,98800.7,
IR,بترانس,1999,657145,553027,104118,552793,461159,397926,253229,144697,96576,28703,284325,97379,
IR,بترانس,2000,822358,701686,120672,714901,639713,499383,326140,173243,138312,42428,356345,99071,
IR,بترانس,2001,1058582,823881,234701,941915,766590,652523,448788,203735,115117,71407,481368,106625,
IR,بترانس,2002,1144892,956822,188070,1002492,908460,826273,617766,208507,123271,24649,696980,112472,
IR,بترانس,2003,1328884,1054281,274603,1153003,1017945,956810,658951,297859,186533,38860,559273,128329,
IR,بترانس,2004,1983988,1600732,383256,1677498,1515499,990455,710727,279728,278653,57089,814026,247244,
IR,بترانس,2005,2629719,2209663,420056,2185080,2133139,1188148,964337,223811,256796,134319,910079,301120,
IR,بترانس,2006,3674892,3051192,623700,3188073,2967009,1618050,1476500,141550,250323,117153,1062347,228944,120000
IR,بترانس,2007,4605921,3889244,716677,3865484,3834558,2059797,1846299,213498,298107,139415,1317272,232249,150000
IR,بترانس,2008,5225781,4104078,1121703,4313879,4047948,2662123,2112355,549768,554626,117695,1538640,229748,225000
IR,بترانس,2009,5401159,3627844,1773315,4299996,3574646,3108607,2065421,1043186,880612,86913,1485426,255486,600000
IR,بترانس,2010,7208080,4905630,2302450,5567870,4825931,3167426,1868272,1299154,1135135,138501,1461811,310053,900000
IR,بترانس,2011,7932223,4809476,3122747,5724277,4706377,2291602,1346204,945398,830197,171086,1106353,322686,1275000
IR,بترانس,2012,9277803,6799237,2478566,6909928,6684455,2102394,1459594,642800,630819,86522,1407863,318036,225000
IR,بترانس,2013,9708642,7028875,2679767,7356815,6879042,2893508,2369769,523739,532410,120909,2054759,309168,375000
IR,بترانس,2014,11116568,7730117,3386451,8673732,7528275,3936021,2900302,1035719,1081684,224852,2192528,340787,525000
IR,بترانس,2015,13387181,9372500,4014681,11059575,9100401,4515679,3170548,1345131,1124693,143257,2195978,333301,1125000
IR,بترانس,2016,14715296,10577311,4137985,13086453,10251607,5287048,3291145,1995903,1248304,9604,1704982,290591,930000
IR,بترانس,2017,14545055,8772652,5772403,12271110,8371425,5683168,3659324,2023844,1275158,137202,1914832,285664,937500
IR,بترانس,2018,21601177,15211929,6389248,19516319,14724303,4611862,3477222,1134640,1554345,281534,4275287,377931,1312500
IR,بترانس,2019,27089913,18138918,8950995,24817603,17443637,9782642,6349026,3433616,3874247,373929,7445254,659636,1312500
IR,بترانس,2020,73902355,29250998,44651357,35269091,28381890,20011811,13087981,6923830,6965282,484439,11744297,30861284,1820138
IR,بترانس,2021,95773715,43485723,52287992,56505171,42371473,25111454,19112990,5998464,9456773,1462789,17120265,31106416,2548193
IR,بترانس,2022,125789974,64391975,61397999,85205716,57772660,39147183,26512692,12634491,11658200,871365,24256782,31583306,3640276
IR,بترانس,2023,154919351,81428984,73490367,109041699,73929045,55729915,37570278,18159637,15732644,789960,40772757,31924639,3651500
IR,بترانس,2024,227617004,128258277,99358727,183110896,114775052,93492487,66024649,27467838,29519860,3469784,60247394,32495012,7357500
IR,بترانس,2025,407276410,194674758,212601652,289568975,179451445,193507366,143081360,50426006,62112729,2761377,88730562,80641968,18900000
IR,برکت,2013,6623561,2437904,4185657,1158871,594630,,,815425,684686,6953,,124315,
IR,برکت,2014,8568159,4026004,4542155,946886,1191454,,,1057433,866498,5902,,117441,
IR,برکت,2015,10171085,5520322,4650763,1987855,3264261,,,1093899,908609,91860,,62077,
IR,برکت,2016,10613300,5765575,4847725,1590000,4456416,,,1311930,1046962,30555,,59127,720800
IR,برکت,2017,11369032,6622786,4746246,1565378,2592608,644148,,644148,619321,17588,,165294,374000
IR,برکت,2018,11645928,6903657,4742271,1383101,2544727,,,0,370025,7146,,44271,290000
IR,برکت,2019,14098499,5162705,8935794,3210199,1193031,2226503,,2226503,1963523,440085,,49032,1740000
IR,برکت,2020,21698452,12125240,9573212,5166883,5172199,2688856,,2688856,2377418,60090,,49643,1798000
IR,برکت,2021,42363429,18870382,23493047,20344484,13277360,14589218,,14589218,14211441,681582,,60770,11744000
IR,برکت,2022,45948777,25658735,20290042,18006120,13128951,5354992,,5354992,8549443,182847,,70641,3890200
IR,برکت,2023,51533000,18887763,32645237,16858525,14895970,2929819,0,2929819,6738518,235812,,81366,1820700
IR,برکت,2024,58788959,28243835,30545124,19371634,24153900,1074117,0,1074117,228418,117034,0,53069,
IR,برکت,2025,70244258,38630129,31614129,14827133,38333755,,,2679890,1319564,1108023,,562602,329460
IR,بسویچ,2001,203676.813926,117478.484681,86198.329245,176622.512157,109526.10974,154360,87529,66831,54022,3180.6457,113018.98093,21199.074196,
IR,بسویچ,2002,234175,153136,81039,202274,144638,190710,130094,60616,36108,9790,130591,26841,18000
IR,بسویچ,2003,251980,147241,104739,213524,135688,214626,152969,61657,40700,9700,123715,34334,
IR,بسویچ,2004,303141,172239,130902,253929,160268,247469,177515,69954,58367,11746,111276,43861,
IR,بسویچ,2005,350172,205070,145102,290067,191704,258677,180662,78015,48229,10322,151211,50521,31500
IR,بسویچ,2006,437617,270022,167595,377845,250376,291468,235363,56105,31432,12902,171282,48810,31500
IR,بسویچ,2007,552562,365927,186635,488637,344910,468851,361863,106988,55883,21347,220927,44632,42300
IR,بسویچ,2008,548332,313088,235244,483782,289274,571280,441445,129835,71993,25332,255294,41723,58000
IR,بسویچ,2009,762975,474864,288111,687368,437285,662094,514934,147160,79872,44128,372475,47146,72500
IR,بسویچ,2010,763912,411886,352026,681151,372750,670002,474530,195472,132570,23232,368512,54306,79750
IR,بسویچ,2011,835733,373245,462488,751333,331083,497914,312801,185113,122966,18092,450993,54660,100000
IR,بسویچ,2012,969533,438786,530747,868741,393159,458846,293130,165716,142414,51969,574386,53303,62500
IR,بسویچ,2013,1000117,400098,600019,896485,337696,475828,282323,193505,123239,26221,647372,49436,87500
IR,بسویچ,2014,1054564,404534,650030,948313,329294,611820,412233,199587,137511,18907,662600,49819,14000
IR,بسویچ,2015,1225542,391232,834310,1111583,304713,842883,546464,296419,198280,29248,622633,49307,175000
IR,بسویچ,2016,1500682,574271,926411,1332553,480528,1039641,673342,366299,271506,57779,715950,62230,600000
IR,بسویچ,2017,1550937,957236,593701,1381089,852757,1250565,872921,377644,262885,23753,825418,58294,250000
IR,بسویچ,2018,2909818,1582718,1327100,2742055,1458007,1788631,934253,854378,633400,284988,1448895,57382,400000
IR,بسویچ,2019,4987400,1970019,3017381,4717853,1784762,3677547,1672812,2004735,1530279,272266,2204779,69944,450000
IR,بسویچ,2020,7831464,2879968,4951496,7366020,2450272,5049338,2204907,2844431,2384116,622664,3611898,228819,500000
IR,بسویچ,2021,20790298,6710686,14079612,13860631,6030214,7551456,3503473,4047983,3785192,1732129,6532369,6365016,1000000
IR,بسویچ,2022,25803638,8340644,17462994,18420955,7561037,11237021,6929483,4307538,4424537,1310209,8230545,6619223,1946388
IR,بسویچ,2023,32380234,12302783,20077451,24609412,11355526,12235763,8146536,4089227,5108122,378020,12848970,6913996,1417899
IR,بسویچ,2024,44999780,17154840,27844940,35549325,16031219,18699563,11544573,7154990,9218487,1774920,16303754,7872823,1417899
IR,بسویچ,2025,62018635,22040233,39978402,46744959,20205210,31965924,15710558,16255366,13656932,1779109,22575110,8867489,1920000
IR,بشهاب,1992,22557.5,22141.1,416.4,13244.7,19461.8,16353.6,12021.6,4332,199.5,1661.3,9842.9,10725.3,
IR,بشهاب,1993,26317.1,25877.6,439.5,16117.1,22391.8,17718.4,14695.7,3022.7,44,3850.8,11025.8,12032.1,
IR,بشهاب,1994,29531.8,28506.2,1025.6,18692.8,22344.8,28160,18159,10001,1065.1,455.5,15095.7,12912.7,
IR,بشهاب,1995,51728,38356.3,13371.7,42030.2,34225.3,49343.5,31920.1,17423.4,15155.8,1858.9,34643.2,12170.1,8295
IR,بشهاب,1996,68737.9,42240.9,26497,58910.9,36205.8,74729.1,45346.1,29383,25835.4,3536.1,31542.9,8960.3,21150
IR,بشهاب,1997,78127.2,52934.4,25192.8,68055.7,45793,82740.5,52771.5,29969,23326.9,4246.3,45111.8,9194.1,13162
IR,بشهاب,1998,115535.1,85887.3,29647.8,104353.5,75102.6,109133.2,71225.9,37907.3,29830.8,6735.6,60635.6,10078.7,17942
IR,بشهاب,1999,143140.1,100073.3,43066.8,130237.9,88163.4,140816.8,82776.5,58040.3,40894.5,11673.4,97232.7,11058.1,
IR,بشهاب,2000,155424,98372,57052,141032,83265,165150,102650,62500,42316,9936,75315,12384,
IR,بشهاب,2001,180355,109195,71160,157432,90698,154839,106152,48687,31988,13646,81586,13210,
IR,بشهاب,2002,230025,148805,81220,177816,111776,163978,125882,38096,21940,10116,79842,11123,
IR,بشهاب,2003,246356,158125,88231,175064,119442,170709,125311,45398,23657,7988,79960,11012,
IR,بشهاب,2004,286403,195025,91378,213805,173660,183090,133329,49761,29193,2523,104741,10553,
IR,بشهاب,2005,320168,210751,109417,232140,196168,190701,146335,44366,22479,4474,105833,14737,
IR,بشهاب,2006,336852,201549,135303,247915,178720,226565,170934,55631,25886,7199,103603,14568,19170
IR,بشهاب,2007,394477,243522,150955,300453,215471,258898,194814,64084,34172,29593,103697,17254,21600
IR,بشهاب,2008,514854,352597,162257,428471,317733,360019,298205,61814,32940,27738,146138,16894,18900
IR,بشهاب,2009,508143,324685,183458,415797,289998,390919,326639,64280,40815,15195,163388,20501,13500
IR,بشهاب,2010,596270,403749,192521,496277,368205,483641,371982,111659,23237,15385,132663,21805,
IR,بشهاب,2011,900813,685256,215557,789956,649544,571381,443156,128225,35388,26638,330182,41529,13500
IR,بشهاب,2012,1243802,1005701,238101,1146477,973697,1041383,809538,231845,37010,36144,489128,44873,30240
IR,بشهاب,2013,1787751,1484634,303117,1606075,1450497,1515169,1239322,275847,79088,36190,494756,48536,40500
IR,بشهاب,2014,2038563,1697728,340835,1826345,1657509,1752269,1495799,256470,78218,42274,484013,50057,43740
IR,بشهاب,2015,2067809,1792804,275005,1836895,1748887,1832630,1532672,299958,81166,23444,216909,47798,32400
IR,بشهاب,2016,1989552,1760140,229412,1826127,1708312,1480883,1293895,186988,25576,27007,195278,43598,48600
IR,بشهاب,2017,2325510,2143007,182503,2155621,2088952,1779764,1715652,64112,1691,35416,466187,31259,
IR,بشهاب,2018,2524769,2162335,362434,2350281,2099628,1803501,1376218,427283,180093,99048,717836,31622,64800
IR,بشهاب,2019,2565140,2077181,487959,2368367,1969505,2091821,1527691,564130,190325,136215,942599,53317,81000
IR,بشهاب,2020,3481648,2325544,1156104,3077211,2106262,2994650,1670741,1323909,799640,52276,1133906,238505,243000
IR,بشهاب,2021,3926673,2285468,1641205,3502697,2057704,3050826,1979552,1071274,786356,96844,1347035,237523,324000
IR,بشهاب,2022,5256975,2793208,2463767,4681632,2528461,4810010,3190861,1619149,1243844,124104,1133392,232486,473850
IR,بشهاب,2023,7823497,4122767,3700730,7015571,3818680,5899740,3485688,2414052,1711990,259330,3078115,401387,630000
IR,بشهاب,2024,10811229,5540699,5270530,9881755,5175708,8330501,5133958,3196543,2158822,512255,4230933,469169,810000
IR,بشهاب,2025,14282285,6586443,7695842,13227988,6184615,10766192,5774425,4991767,3235312,356361,6245208,436827,1080000
IR,بفجر,2000,765395,765385,10,1841,49213,1,1,0,0,1261,0,763500,
IR,بفجر,2001,2985725,2985715,10,5906,185975,1,1,0,0,3965,32,2979761,
IR,بفجر,2002,4107355,4107345,10,23427,301081,1,1,0,0,4961,3894,4047384,
IR,بفجر,2003,5025571,4525571,500000,38429,412938,1,1,0,0,5140,1129,4950558,
IR,بفجر,2004,5597636,5695423,-97787,311924,545094,349164,458202,-109038,-596787,7967,5072,5249018,
IR,بفجر,2005,6630121,4673709,1956412,1039610,647904,924674,534479,390195,-2296,39555,48324,5528936,
IR,بفجر,2006,7960292,6181126,1779166,1704420,821834,915156,676122,239034,-84618,70138,91959,6110297,
IR,بفجر,2007,9800967,8308000,1492967,3300431,2168221,988311,783541,204770,-187637,7794,455974,6327478,
IR,بفجر,2008,10597589,9042964,1554625,2069210,2628846,1405095,1065628,339467,61658,16994,670802,8133067,
IR,بفجر,2009,13862323,12351590,1510733,3282699,9110114,1577909,1354223,223686,-79687,153991,881086,10034636,
IR,بفجر,2010,17658235,15866137,1792098,4952930,9924514,2839276,2008477,830799,269261,427954,1025827,12094469,
IR,بفجر,2011,19684026,17794640,1889386,7028634,4358247,4011415,3028157,983258,95405,274492,1080570,12422020,
IR,بفجر,2012,23870995,23147523,723472,10590136,7439031,6384148,3221528,3162620,-933237,1750016,1155037,12957450,
IR,بفجر,2013,23544789,20395226,3149563,11168626,11831612,7680948,3657477,4023471,2496581,1279999,1434923,12105676,
IR,بفجر,2014,26945387,17735760,9209627,10893076,7161134,14761631,5910072,8851559,7360452,825993,1684293,15769611,
IR,بفجر,2015,27229960,17849778,9380182,12716090,8758222,15127627,6783380,8344247,6512989,615641,2362537,14080536,2500000
IR,بفجر,2016,24732984,11585501,13147483,11482299,5290424,14411973,6503955,7908018,6420985,225694,2478764,12797161,4875000
IR,بفجر,2017,22839991,8624243,14215748,10891044,4480285,14945517,7204857,7740660,5943265,1167973,2971383,11279174,3900000
IR,بفجر,2018,28842522,10781260,18061262,16323209,10273425,16286789,8099060,8187729,7745514,1845815,2989918,11770299,7800000
IR,بفجر,2019,35790240,15056146,20734094,23261264,14204266,23215712,9503057,13712655,12728567,3674048,3340715,11771236,13000000
IR,بفجر,2020,40945919,16593991,24351928,30500690,15516576,26821537,13958622,12862915,13639616,4328839,3606213,9699539,13000000
IR,بفجر,2021,133401684,29485241,103916443,124890425,28090665,116954539,29033326,87921213,85777385,10180780,4610267,7779528,84825000
IR,بفجر,2022,143179925,59738565,83441360,134333103,57615616,123701585,62835938,60865647,64389586,43332859,5339763,8115672,64350000
